price,log_price,price_per_person,has_wireless_internet,has_heating,has_kitchen,has_essentials,has_smoke_detector,has_air_conditioning,has_tv,has_internet,has_washer,has_dryer
160.0,5.081404364984463,80.0,1,1,1,1,1,1,0,1,0,0
300.0,5.707110264748875,50.0,1,1,1,1,1,1,1,1,0,0
200.0,5.303304908059076,50.0,1,1,1,1,0,1,1,1,1,0
275.0,5.62040086571715,55.0,1,1,1,1,1,1,1,1,0,0
166.0,5.117993812416755,55.333333333333336,1,0,1,1,1,0,0,0,0,0
160.0,5.081404364984463,53.333333333333336,1,1,1,1,1,1,1,1,0,0
160.0,5.081404364984463,53.333333333333336,1,1,1,1,1,1,1,0,0,0
130.0,4.875197323201151,43.333333333333336,1,1,1,1,0,1,0,1,1,1
100.0,4.61512051684126,50.0,0,1,1,0,1,1,0,1,0,0
225.0,5.420534999272286,56.25,1,1,1,1,1,1,1,1,1,1
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
105.0,4.663439094112067,52.5,1,1,1,1,1,0,0,1,1,1
185.0,5.225746673713202,92.5,1,1,1,1,1,1,1,1,1,1
175.0,5.170483995038151,87.5,1,1,1,0,0,1,1,1,0,0
175.0,5.170483995038151,58.333333333333336,1,0,1,1,1,0,1,1,0,0
80.0,4.394449154672439,80.0,1,0,1,0,1,1,0,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
110.0,4.709530201312334,55.0,1,1,1,1,1,1,1,1,0,0
289.0,5.66988092298052,72.25,1,1,1,1,1,1,1,1,1,1
350.0,5.860786223465865,58.333333333333336,1,1,1,1,1,1,1,1,1,1
199.0,5.298317366548036,66.33333333333333,1,1,1,0,1,1,1,1,0,0
232.0,5.4510384535657,46.4,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,90.0,1,1,1,1,1,1,1,1,1,1
189.0,5.247024072160486,47.25,1,1,1,1,1,0,1,1,1,1
165.0,5.111987788356544,55.0,1,1,1,1,1,1,1,1,0,0
165.0,5.111987788356544,55.0,1,1,1,1,1,1,1,1,1,1
375.0,5.929589143389895,75.0,1,1,1,1,1,1,1,1,1,1
298.0,5.700443573390687,59.6,1,1,1,1,1,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
245.0,5.5053315359323625,61.25,1,1,1,1,1,1,1,1,1,1
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
259.0,5.560681631015528,129.5,1,1,1,1,0,1,1,1,0,0
276.0,5.6240175061873385,55.2,1,1,1,1,1,1,1,1,1,1
359.0,5.886104031450156,89.75,1,1,1,0,0,1,1,1,1,1
259.0,5.560681631015528,129.5,1,1,1,1,0,1,1,1,1,1
165.0,5.111987788356544,82.5,1,1,1,1,0,1,1,1,0,0
199.0,5.298317366548036,99.5,1,1,1,1,1,1,1,1,1,1
479.0,6.173786103901937,239.5,1,1,1,1,0,1,1,1,1,1
135.0,4.912654885736052,67.5,1,1,1,1,0,1,0,0,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
107.0,4.68213122712422,107.0,1,1,1,1,1,1,1,0,1,1
150.0,5.017279836814924,50.0,1,1,1,1,1,1,1,1,0,0
300.0,5.707110264748875,100.0,1,1,1,1,1,1,1,1,0,0
285.0,5.655991810819852,57.0,1,1,1,1,1,1,1,1,1,1
195.0,5.278114659230517,97.5,1,1,1,0,0,1,1,1,1,1
385.0,5.955837369464831,96.25,1,1,1,0,0,1,1,1,1,1
110.0,4.709530201312334,36.666666666666664,1,1,1,1,0,1,1,1,0,0
105.0,4.663439094112067,105.0,1,1,1,1,0,1,0,1,1,1
120.0,4.795790545596741,60.0,0,0,0,0,1,0,0,0,0,0
163.0,5.099866427824199,54.333333333333336,1,1,1,1,1,0,1,1,0,0
275.0,5.62040086571715,137.5,0,0,0,0,0,0,0,0,0,0
298.0,5.700443573390687,99.33333333333333,1,1,1,1,1,1,1,1,1,1
225.0,5.420534999272286,45.0,1,1,1,1,1,1,1,1,1,1
450.0,6.111467339502679,112.5,1,1,1,1,1,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
175.0,5.170483995038151,87.5,1,1,1,0,1,1,1,1,1,1
299.0,5.703782474656201,74.75,1,1,1,0,0,1,1,1,1,1
165.0,5.111987788356544,82.5,1,1,1,1,1,1,1,1,1,1
250.0,5.5254529391317835,125.0,1,1,1,0,1,1,1,1,1,1
99.0,4.605170185988092,49.5,1,0,1,0,0,1,1,1,1,1
209.0,5.3471075307174685,104.5,1,1,1,1,1,0,1,1,1,0
250.0,5.5254529391317835,125.0,1,1,1,1,1,1,1,1,0,0
330.0,5.802118375377063,41.25,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,1,1,1,1,1,1,1
139.0,4.941642422609304,69.5,0,1,1,0,0,1,0,0,0,0
200.0,5.303304908059076,66.66666666666667,1,1,1,1,0,1,1,1,1,1
249.0,5.521460917862246,83.0,1,1,1,0,1,0,1,1,0,0
300.0,5.707110264748875,75.0,1,1,1,1,1,0,1,1,0,0
105.0,4.663439094112067,15.0,1,1,1,1,1,1,1,1,0,0
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
464.0,6.142037405587356,116.0,1,1,1,0,1,1,1,1,1,1
97.0,4.584967478670572,48.5,1,1,1,1,1,1,1,1,0,0
250.0,5.5254529391317835,83.33333333333333,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,75.0,1,1,1,1,1,0,1,1,1,1
151.0,5.0238805208462765,75.5,1,1,1,1,1,1,1,1,1,1
399.0,5.991464547107982,66.5,1,1,1,1,1,1,1,1,1,1
210.0,5.351858133476067,105.0,1,1,1,1,1,1,1,1,1,1
207.0,5.337538079701318,103.5,1,1,1,1,1,1,1,1,1,1
315.0,5.755742213586912,52.5,1,1,1,1,1,1,1,1,1,1
105.0,4.663439094112067,52.5,1,1,1,1,1,1,1,1,1,1
190.0,5.25227342804663,95.0,1,1,1,1,1,1,1,0,1,1
209.0,5.3471075307174685,104.5,0,1,1,1,0,1,1,1,0,0
145.0,4.983606621708336,72.5,1,1,1,1,0,0,0,0,0,0
200.0,5.303304908059076,200.0,1,1,1,1,1,1,1,1,1,1
450.0,6.111467339502679,150.0,1,1,1,1,1,0,1,1,1,0
170.0,5.14166355650266,85.0,1,1,1,1,1,1,0,0,0,0
329.0,5.799092654460526,82.25,1,1,1,1,1,1,1,1,1,1
297.0,5.697093486505405,74.25,1,1,1,1,1,1,1,1,1,1
349.0,5.857933154483459,174.5,1,1,1,1,0,1,1,1,1,1
200.0,5.303304908059076,50.0,1,1,1,1,0,1,1,0,1,1
451.0,6.113682179832232,75.16666666666667,1,1,1,1,1,1,1,0,1,1
179.0,5.19295685089021,89.5,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,1,1,0,1,0,1,1
139.0,4.941642422609304,34.75,1,1,1,1,1,1,1,1,1,1
174.0,5.1647859739235145,29.0,1,1,1,1,1,1,0,0,1,1
196.0,5.2832037287379885,98.0,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,75.0,1,1,1,1,1,0,1,1,1,1
189.0,5.247024072160486,94.5,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,120.0,1,1,1,1,1,1,1,1,0,0
250.0,5.5254529391317835,62.5,1,0,1,1,1,1,1,1,1,1
200.0,5.303304908059076,66.66666666666667,1,1,1,1,1,1,1,1,0,0
229.0,5.438079308923196,114.5,1,1,1,1,1,1,1,1,0,0
175.0,5.170483995038151,87.5,1,1,1,1,0,1,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,1,0,0
249.0,5.521460917862246,124.5,1,1,1,1,0,1,1,1,0,0
97.0,4.584967478670572,48.5,1,1,1,0,1,1,1,1,0,0
250.0,5.5254529391317835,125.0,1,1,1,1,1,1,1,0,0,0
102.0,4.634728988229636,51.0,1,0,1,1,1,1,0,0,1,1
200.0,5.303304908059076,66.66666666666667,1,1,1,1,1,1,0,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,0,1,0,0,0
170.0,5.14166355650266,56.666666666666664,0,1,1,0,1,1,1,0,0,0
205.0,5.327876168789581,102.5,1,1,1,1,1,1,1,1,0,1
220.0,5.3981627015177525,55.0,0,1,1,0,0,0,0,0,1,1
225.0,5.420534999272286,112.5,1,1,1,1,1,1,1,1,1,1
295.0,5.69035945432406,73.75,1,1,1,1,1,1,1,1,1,1
245.0,5.5053315359323625,122.5,1,1,1,0,1,1,1,0,0,0
600.0,6.398594934535208,150.0,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,75.0,1,1,1,0,0,1,1,0,1,1
232.0,5.4510384535657,116.0,1,1,1,1,1,1,1,1,1,1
298.0,5.700443573390687,99.33333333333333,1,1,1,1,1,1,1,1,1,1
329.0,5.799092654460526,164.5,1,1,1,1,1,1,1,0,0,0
40.0,3.713572066704308,40.0,0,0,0,1,0,1,0,0,0,0
235.0,5.4638318050256105,78.33333333333333,1,1,1,1,1,1,1,1,1,1
194.0,5.272999558563747,48.5,1,1,1,1,1,1,1,1,1,1
299.0,5.703782474656201,74.75,1,1,1,1,1,1,1,0,0,0
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,0,1,1,1
300.0,5.707110264748875,100.0,1,1,1,1,1,1,1,1,0,0
229.0,5.438079308923196,57.25,1,1,1,1,0,1,1,0,0,0
175.0,5.170483995038151,87.5,1,1,1,1,1,1,1,1,0,0
230.0,5.442417710521793,57.5,1,1,1,1,1,1,0,1,1,1
130.0,4.875197323201151,43.333333333333336,1,1,1,1,1,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
209.0,5.3471075307174685,104.5,1,1,1,0,0,1,0,1,0,0
160.0,5.081404364984463,80.0,1,1,1,1,1,1,1,1,0,0
257.0,5.552959584921617,64.25,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,99.5,1,1,1,1,0,1,1,1,1,1
159.0,5.075173815233827,53.0,1,1,1,1,1,1,0,1,0,0
185.0,5.225746673713202,92.5,1,0,1,1,1,1,1,0,0,0
229.0,5.438079308923196,57.25,1,1,1,1,1,1,1,1,0,0
169.0,5.135798437050262,84.5,1,1,1,1,0,1,0,1,1,1
175.0,5.170483995038151,58.333333333333336,1,1,1,0,1,1,1,1,1,1
375.0,5.929589143389895,62.5,1,1,1,1,1,1,1,1,1,1
350.0,5.860786223465865,87.5,1,1,1,1,1,0,1,1,1,1
325.0,5.786897381366708,162.5,1,1,1,0,1,0,1,1,0,0
185.0,5.225746673713202,92.5,1,1,1,1,1,0,1,1,0,0
179.0,5.19295685089021,44.75,1,1,1,1,1,1,1,1,1,1
259.0,5.560681631015528,64.75,1,1,1,1,1,1,1,1,1,1
299.0,5.703782474656201,99.66666666666667,1,1,1,1,1,1,1,1,1,1
139.0,4.941642422609304,139.0,1,1,0,0,1,1,1,1,0,0
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
218.0,5.389071729816501,31.142857142857142,1,1,1,1,1,1,1,1,1,1
239.0,5.480638923341991,59.75,1,1,1,1,1,1,1,1,1,1
139.0,4.941642422609304,69.5,1,1,1,1,1,0,1,1,1,1
80.0,4.394449154672439,80.0,1,1,1,1,1,1,0,0,1,1
299.0,5.703782474656201,74.75,1,1,1,1,0,1,1,1,1,1
225.0,5.420534999272286,112.5,1,1,1,1,1,1,1,1,0,0
115.0,4.7535901911063645,38.333333333333336,1,1,1,1,1,1,0,1,1,1
100.0,4.61512051684126,33.333333333333336,1,1,1,1,1,0,1,1,0,0
200.0,5.303304908059076,66.66666666666667,1,0,1,1,1,1,1,0,1,1
109.0,4.700480365792417,54.5,1,1,1,1,1,1,0,1,1,1
150.0,5.017279836814924,50.0,1,1,1,1,1,1,1,1,0,0
350.0,5.860786223465865,116.66666666666667,0,1,1,1,0,1,1,0,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
225.0,5.420534999272286,112.5,1,1,1,1,0,1,1,1,1,1
281.0,5.641907070938114,70.25,1,1,1,1,1,1,1,1,0,0
249.0,5.521460917862246,124.5,1,1,1,0,1,1,1,0,0,0
170.0,5.14166355650266,56.666666666666664,1,1,1,1,1,1,1,1,0,0
119.0,4.787491742782046,23.8,1,1,1,1,1,1,1,1,1,1
185.0,5.225746673713202,92.5,1,1,1,1,1,1,1,0,0,0
450.0,6.111467339502679,90.0,1,1,1,1,1,1,1,1,1,1
285.0,5.655991810819852,57.0,1,1,1,0,0,1,1,1,0,0
199.0,5.298317366548036,66.33333333333333,1,1,1,0,1,1,0,1,0,0
120.0,4.795790545596741,40.0,1,1,1,1,0,1,1,1,0,0
175.0,5.170483995038151,43.75,1,1,1,1,1,1,1,1,0,0
329.0,5.799092654460526,82.25,1,1,1,1,0,1,1,1,1,1
550.0,6.311734809152915,91.66666666666667,1,1,1,1,1,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
250.0,5.5254529391317835,62.5,1,1,1,1,0,1,1,1,1,1
119.0,4.787491742782046,23.8,1,1,1,1,1,1,1,1,1,1
325.0,5.786897381366708,81.25,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,25.0,1,1,1,0,1,0,1,1,1,1
425.0,6.054439346269371,106.25,1,1,1,1,1,1,1,0,1,1
199.0,5.298317366548036,66.33333333333333,1,1,1,1,1,1,1,1,1,1
310.0,5.739792912179234,77.5,1,1,1,1,1,1,1,0,1,1
389.0,5.966146739123692,97.25,0,1,1,0,0,1,1,0,1,1
145.0,4.983606621708336,72.5,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,0,0,0
568.0,6.343880434126331,94.66666666666667,1,1,1,1,1,1,1,1,1,1
119.0,4.787491742782046,23.8,1,1,1,1,1,1,1,1,1,1
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
400.0,5.993961427306569,100.0,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,0,0,1,1,0,1,1
160.0,5.081404364984463,80.0,1,1,1,0,0,1,1,0,1,1
160.0,5.081404364984463,40.0,0,1,1,1,1,0,1,0,0,0
250.0,5.5254529391317835,125.0,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,84.5,1,1,1,1,1,1,1,1,0,0
89.0,4.499809670330265,44.5,1,1,1,1,0,0,0,0,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
189.0,5.247024072160486,94.5,1,1,1,1,1,0,1,0,1,1
299.0,5.703782474656201,74.75,1,1,1,1,0,1,1,1,0,0
183.0,5.214935757608986,36.6,1,1,1,1,1,1,1,1,1,1
100.0,4.61512051684126,16.666666666666668,1,1,1,1,1,0,1,1,0,0
275.0,5.62040086571715,137.5,1,1,1,0,1,1,1,1,0,0
159.0,5.075173815233827,31.8,1,1,1,1,1,1,1,1,1,1
279.0,5.634789603169249,55.8,1,1,1,1,1,1,1,0,1,1
200.0,5.303304908059076,50.0,1,1,1,1,1,1,1,0,0,0
207.0,5.337538079701318,34.5,1,1,1,1,1,1,1,1,1,1
218.0,5.389071729816501,109.0,1,1,0,1,1,1,1,0,1,1
84.0,4.442651256490317,42.0,1,1,0,1,0,1,0,0,0,0
259.0,5.560681631015528,86.33333333333333,1,1,1,1,1,1,1,1,1,1
148.0,5.003946305945459,74.0,1,1,1,0,0,1,1,0,1,1
130.0,4.875197323201151,43.333333333333336,1,1,1,1,1,1,1,1,0,0
300.0,5.707110264748875,75.0,1,1,1,0,1,1,1,1,0,0
250.0,5.5254529391317835,125.0,1,0,1,0,0,0,1,1,1,1
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
267.0,5.5909869805108565,89.0,1,1,1,1,1,1,1,1,1,1
119.0,4.787491742782046,59.5,1,1,1,1,1,1,1,1,0,0
140.0,4.948759890378168,70.0,1,1,1,1,1,1,1,1,1,1
176.0,5.176149732573829,44.0,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,50.0,1,1,1,1,1,0,1,1,0,0
550.0,6.311734809152915,183.33333333333334,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,37.5,1,0,1,1,1,1,1,1,1,1
379.0,5.940171252720432,63.166666666666664,1,1,1,1,1,1,1,1,0,0
300.0,5.707110264748875,150.0,1,1,0,1,1,1,0,0,1,1
130.0,4.875197323201151,65.0,1,1,1,1,1,0,0,0,1,1
256.0,5.54907608489522,64.0,1,0,1,0,1,1,1,1,1,1
296.0,5.6937321388027,59.2,1,1,1,0,1,1,1,1,1,1
363.0,5.8971538676367405,72.6,1,1,1,1,1,1,1,1,1,1
600.0,6.398594934535208,300.0,1,1,1,1,1,1,1,0,1,1
225.0,5.420534999272286,56.25,1,1,1,1,1,1,1,1,1,1
450.0,6.111467339502679,64.28571428571429,1,1,1,1,1,1,0,1,1,1
160.0,5.081404364984463,80.0,1,1,1,0,0,1,1,0,1,1
350.0,5.860786223465865,87.5,1,1,1,1,1,1,0,1,1,1
298.0,5.700443573390687,99.33333333333333,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,25.0,1,1,1,1,0,1,1,1,0,0
286.0,5.659482215759621,57.2,1,1,1,1,1,1,1,0,1,1
74.0,4.31748811353631,74.0,1,1,1,1,0,0,0,0,1,1
356.0,5.877735781779639,89.0,1,0,0,0,0,1,1,1,0,0
130.0,4.875197323201151,65.0,1,1,1,1,1,0,1,1,0,0
250.0,5.5254529391317835,62.5,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,66.66666666666667,1,1,1,1,1,1,1,1,1,1
129.0,4.867534450455582,64.5,1,1,1,1,0,1,1,1,0,0
349.0,5.857933154483459,58.166666666666664,1,1,1,1,0,1,1,1,0,0
500.0,6.2166061010848646,125.0,1,1,1,1,1,1,1,1,1,1
248.0,5.517452896464707,82.66666666666667,1,1,1,1,1,1,1,1,1,1
97.0,4.584967478670572,48.5,1,1,1,1,1,1,1,0,1,1
210.0,5.351858133476067,52.5,1,1,1,1,1,1,1,1,0,0
249.0,5.521460917862246,62.25,1,1,1,1,1,1,1,1,0,0
69.0,4.248495242049359,69.0,1,1,1,0,0,0,1,1,1,1
130.0,4.875197323201151,65.0,1,1,1,1,1,0,1,1,1,1
270.0,5.602118820879701,135.0,1,1,1,0,0,1,1,1,1,1
450.0,6.111467339502679,112.5,1,1,1,1,1,1,1,1,1,1
130.0,4.875197323201151,65.0,1,1,1,1,1,1,1,1,1,1
207.0,5.337538079701318,103.5,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,33.333333333333336,1,1,1,1,1,1,1,1,0,0
65.0,4.189654742026425,32.5,0,0,0,0,0,0,0,0,0,0
225.0,5.420534999272286,56.25,1,1,1,0,0,1,1,1,1,1
48.0,3.8918202981106265,48.0,1,1,1,1,1,0,0,1,1,1
65.0,4.189654742026425,65.0,1,1,1,0,0,1,1,1,1,0
48.0,3.8918202981106265,48.0,1,1,1,1,1,0,0,0,1,1
119.0,4.787491742782046,59.5,1,1,1,1,1,1,1,1,0,0
75.0,4.330733340286331,37.5,1,1,0,1,1,1,0,1,0,0
150.0,5.017279836814924,75.0,1,1,1,1,1,0,0,1,1,1
95.0,4.564348191467836,47.5,1,1,1,1,0,1,1,1,1,1
90.0,4.51085950651685,22.5,1,1,1,1,1,1,1,0,1,1
210.0,5.351858133476067,26.25,1,1,1,1,1,1,1,1,1,1
95.0,4.564348191467836,95.0,1,1,1,1,1,1,0,1,1,1
99.0,4.605170185988092,24.75,1,1,1,1,1,1,1,1,0,0
50.0,3.9318256327243257,25.0,1,1,1,1,1,0,0,0,0,0
115.0,4.7535901911063645,115.0,1,1,1,1,1,1,1,0,0,0
70.0,4.2626798770413155,35.0,1,1,1,1,0,1,0,1,0,0
95.0,4.564348191467836,47.5,1,1,1,1,0,1,1,1,1,1
99.0,4.605170185988092,49.5,1,0,1,1,1,1,0,1,0,0
77.0,4.356708826689592,38.5,1,1,1,1,1,1,1,1,1,1
119.0,4.787491742782046,23.8,1,1,1,1,1,1,1,0,0,0
56.0,4.04305126783455,28.0,1,1,1,1,1,1,0,0,1,1
89.0,4.499809670330265,44.5,1,1,1,1,1,1,0,0,0,0
129.0,4.867534450455582,32.25,1,1,1,1,1,1,1,0,0,0
65.0,4.189654742026425,32.5,1,1,1,1,1,1,1,0,1,1
65.0,4.189654742026425,65.0,1,1,0,1,1,1,0,0,0,0
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,0,1,1
215.0,5.375278407684165,53.75,1,1,1,1,1,1,1,1,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
128.0,4.859812404361672,64.0,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,30.0,1,1,1,1,0,0,1,1,0,0
250.0,5.5254529391317835,50.0,1,1,1,1,1,1,1,1,0,0
129.0,4.867534450455582,64.5,1,1,1,1,1,1,1,1,0,0
72.0,4.290459441148391,24.0,1,1,1,1,1,1,1,1,1,1
99.0,4.605170185988092,16.5,1,1,1,1,1,1,1,1,0,0
35.0,3.58351893845611,11.666666666666666,1,1,1,1,1,1,1,1,0,0
68.0,4.23410650459726,22.666666666666668,1,1,1,1,0,1,1,1,1,1
95.0,4.564348191467836,47.5,1,1,1,1,1,1,1,1,1,1
130.0,4.875197323201151,43.333333333333336,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,1,1,1,1,0,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
250.0,5.5254529391317835,31.25,1,1,1,1,1,0,1,1,1,1
75.0,4.330733340286331,75.0,1,1,0,1,1,1,0,0,0,0
70.0,4.2626798770413155,17.5,1,1,1,1,1,0,0,1,1,1
103.0,4.6443908991413725,51.5,1,1,1,1,1,1,0,1,0,0
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,1,1,1
95.0,4.564348191467836,47.5,1,1,1,1,1,1,1,1,1,1
275.0,5.62040086571715,45.833333333333336,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,1,1,1
99.0,4.605170185988092,16.5,1,1,1,1,1,1,1,1,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
105.0,4.663439094112067,52.5,1,1,1,0,1,1,0,0,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,0,0,1,0,0
140.0,4.948759890378168,70.0,1,1,1,1,1,1,0,1,1,1
115.0,4.7535901911063645,28.75,1,1,1,1,1,1,1,1,0,0
145.0,4.983606621708336,29.0,1,1,1,1,1,1,1,0,0,0
115.0,4.7535901911063645,57.5,1,1,0,1,1,0,0,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,0,1,0,0,0,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,1,1,0,1,1
300.0,5.707110264748875,75.0,1,1,1,0,0,1,1,0,0,0
83.0,4.430816798843313,41.5,1,1,1,1,1,1,1,1,1,1
64.0,4.174387269895637,32.0,1,1,1,1,0,1,1,1,1,1
63.0,4.1588830833596715,21.0,1,1,1,1,1,0,1,1,1,1
189.0,5.247024072160486,47.25,1,1,1,1,1,1,1,0,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
99.0,4.605170185988092,49.5,1,0,1,1,1,1,0,0,0,0
120.0,4.795790545596741,60.0,1,1,0,1,1,1,1,1,1,1
150.0,5.017279836814924,37.5,1,1,1,0,1,0,1,1,1,1
133.0,4.897839799950911,66.5,1,1,0,1,1,1,1,1,0,0
250.0,5.5254529391317835,41.666666666666664,1,1,1,1,1,1,1,1,0,0
98.0,4.59511985013459,32.666666666666664,1,1,1,1,1,1,0,1,1,1
77.0,4.356708826689592,77.0,1,1,1,0,1,1,0,0,1,0
128.0,4.859812404361672,42.666666666666664,0,1,1,1,1,0,0,0,0,0
130.0,4.875197323201151,65.0,1,1,1,0,1,1,1,1,0,0
70.0,4.2626798770413155,35.0,1,1,1,1,0,1,1,1,0,0
300.0,5.707110264748875,50.0,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,0,0
300.0,5.707110264748875,75.0,1,1,1,0,1,1,1,0,0,0
144.0,4.976733742420574,28.8,1,1,1,1,0,1,1,1,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,1,0,0,0,0
70.0,4.2626798770413155,70.0,1,1,1,0,0,0,0,0,0,0
95.0,4.564348191467836,47.5,1,1,0,1,1,1,1,0,0,0
85.0,4.454347296253507,42.5,1,1,0,1,1,0,1,1,1,1
359.0,5.886104031450156,71.8,1,1,1,1,0,0,1,0,1,1
135.0,4.912654885736052,33.75,1,1,1,1,1,1,1,0,0,0
112.0,4.727387818712341,37.333333333333336,1,1,1,1,1,1,1,1,0,0
68.0,4.23410650459726,22.666666666666668,1,1,1,1,0,1,1,1,1,1
99.0,4.605170185988092,49.5,1,0,1,1,0,1,0,1,0,0
149.0,5.0106352940962555,37.25,0,1,1,1,1,1,0,0,1,1
150.0,5.017279836814924,75.0,1,1,1,1,1,1,1,0,0,0
65.0,4.189654742026425,32.5,1,1,1,0,1,1,1,1,0,0
250.0,5.5254529391317835,50.0,1,1,1,1,1,1,1,1,0,0
174.0,5.1647859739235145,34.8,1,1,1,1,0,1,1,0,0,0
30.0,3.4339872044851463,30.0,1,1,1,0,1,0,1,0,0,0
89.0,4.499809670330265,29.666666666666668,1,1,0,1,0,1,1,1,1,1
95.0,4.564348191467836,31.666666666666668,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,30.0,1,1,1,1,1,1,0,1,0,0
250.0,5.5254529391317835,27.77777777777778,1,1,1,1,1,1,1,1,0,0
85.0,4.454347296253507,85.0,1,1,1,1,1,1,0,0,1,1
99.0,4.605170185988092,49.5,1,0,1,1,0,1,0,0,0,0
150.0,5.017279836814924,75.0,1,0,1,1,1,1,1,0,1,1
140.0,4.948759890378168,28.0,1,1,1,1,1,1,1,1,0,0
99.0,4.605170185988092,33.0,1,1,1,1,1,1,1,1,0,0
99.0,4.605170185988092,24.75,1,1,1,1,1,1,1,1,0,0
199.0,5.298317366548036,99.5,1,1,1,1,0,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,80.0,1,1,1,0,1,1,1,1,1,1
145.0,4.983606621708336,36.25,1,1,1,1,1,1,1,0,0,0
110.0,4.709530201312334,36.666666666666664,1,1,1,1,1,0,1,1,0,0
175.0,5.170483995038151,29.166666666666668,1,1,1,1,1,1,1,0,0,0
40.0,3.713572066704308,40.0,1,1,0,0,0,1,0,1,0,0
89.0,4.499809670330265,44.5,1,1,1,1,1,1,1,1,1,1
105.0,4.663439094112067,52.5,1,1,1,1,1,1,1,1,1,1
44.0,3.8066624897703196,44.0,1,1,1,1,1,1,0,1,0,0
320.0,5.771441123130016,80.0,1,1,1,0,0,0,1,0,1,1
75.0,4.330733340286331,37.5,1,1,1,0,0,0,0,0,0,0
95.0,4.564348191467836,31.666666666666668,1,1,1,1,1,0,0,1,1,1
181.0,5.204006687076795,45.25,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,40.0,1,1,1,1,1,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,0,1,1,1,1
89.0,4.499809670330265,44.5,1,1,0,1,1,1,0,1,1,1
